date_game,game_start_time,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,overtimes,attendance,arena_name,box_score_page,year
2013-11-23,8:30p,Charlotte Bobcats,96,Milwaukee Bucks,72,Box Score,,"14,871",BMO Harris Bradley Center,/boxscores/201311230MIL.html,2014
2013-11-23,7:30p,Orlando Magic,99,Miami Heat,101,Box Score,,"19,647",AmericanAirlines Arena,/boxscores/201311230MIA.html,2014
2013-11-23,7:00p,New York Knicks,89,Washington Wizards,98,Box Score,,"18,089",Verizon Center,/boxscores/201311230WAS.html,2014
2013-11-23,7:00p,Philadelphia 76ers,98,Indiana Pacers,106,Box Score,,"18,165",Bankers Life Fieldhouse,/boxscores/201311230IND.html,2014
2013-11-23,3:30p,Sacramento Kings,102,Los Angeles Clippers,103,Box Score,,"19,060",STAPLES Center,/boxscores/201311230LAC.html,2014
2013-11-23,7:30p,Boston Celtics,94,Atlanta Hawks,87,Box Score,,"15,189",Philips Arena,/boxscores/201311230ATL.html,2014
2013-11-24,2:00p,Detroit Pistons,109,Brooklyn Nets,97,Box Score,,"17,732",Barclays Center,/boxscores/201311240BRK.html,2014
2013-11-24,3:30p,Chicago Bulls,82,Los Angeles Clippers,121,Box Score,,"19,245",STAPLES Center,/boxscores/201311240LAC.html,2014
2013-11-24,6:00p,Phoenix Suns,104,Orlando Magic,96,Box Score,,"15,785",Amway Center,/boxscores/201311240ORL.html,2014
2013-11-24,7:00p,Utah Jazz,73,Oklahoma City Thunder,95,Box Score,,"18,203",Chesapeake Energy Arena,/boxscores/201311240OKC.html,2014
2013-11-24,9:30p,Sacramento Kings,86,Los Angeles Lakers,100,Box Score,,"18,997",STAPLES Center,/boxscores/201311240LAL.html,2014
2013-11-25,10:00p,New York Knicks,91,Portland Trail Blazers,102,Box Score,,"19,939",Moda Center,/boxscores/201311250POR.html,2014
2013-11-25,9:00p,Chicago Bulls,83,Utah Jazz,89,Box Score,OT,"18,936",EnergySolutions Arena,/boxscores/201311250UTA.html,2014
2013-11-25,8:30p,New Orleans Pelicans,93,San Antonio Spurs,112,Box Score,,"18,323",AT&T Center,/boxscores/201311250SAS.html,2014
2013-11-25,8:30p,Denver Nuggets,110,Dallas Mavericks,96,Box Score,,"19,677",American Airlines Center,/boxscores/201311250DAL.html,2014
2013-11-25,7:00p,Minnesota Timberwolves,84,Indiana Pacers,98,Box Score,,"16,426",Bankers Life Fieldhouse,/boxscores/201311250IND.html,2014
2013-11-25,7:30p,Phoenix Suns,92,Miami Heat,107,Box Score,,"19,758",AmericanAirlines Arena,/boxscores/201311250MIA.html,2014
2013-11-25,7:30p,Milwaukee Bucks,94,Detroit Pistons,113,Box Score,,"12,150",The Palace of Auburn Hills,/boxscores/201311250DET.html,2014
2013-11-25,7:00p,Boston Celtics,96,Charlotte Bobcats,86,Box Score,,"13,558",Time Warner Cable Arena,/boxscores/201311250CHA.html,2014
2013-11-25,8:00p,Houston Rockets,93,Memphis Grizzlies,86,Box Score,,"15,246",FedEx Forum,/boxscores/201311250MEM.html,2014
2013-11-26,7:00p,Brooklyn Nets,102,Toronto Raptors,100,Box Score,,"16,421",Air Canada Centre,/boxscores/201311260TOR.html,2014
2013-11-26,7:00p,Los Angeles Lakers,111,Washington Wizards,116,Box Score,,"19,204",Verizon Center,/boxscores/201311260WAS.html,2014
2013-11-26,8:00p,Golden State Warriors,102,New Orleans Pelicans,101,Box Score,,"15,330",Smoothie King Center,/boxscores/201311260NOP.html,2014
2013-11-26,7:30p,Orlando Magic,109,Atlanta Hawks,92,Box Score,,"13,164",Philips Arena,/boxscores/201311260ATL.html,2014
2013-11-27,7:30p,Chicago Bulls,99,Detroit Pistons,79,Box Score,,"14,228",The Palace of Auburn Hills,/boxscores/201311270DET.html,2014
2013-11-27,8:00p,Atlanta Hawks,84,Houston Rockets,113,Box Score,,"18,051",Toyota Center,/boxscores/201311270HOU.html,2014
2013-11-27,10:30p,New York Knicks,80,Los Angeles Clippers,93,Box Score,,"19,270",STAPLES Center,/boxscores/201311270LAC.html,2014
2013-11-27,8:30p,Golden State Warriors,99,Dallas Mavericks,103,Box Score,,"20,211",American Airlines Center,/boxscores/201311270DAL.html,2014
2013-11-27,8:00p,San Antonio Spurs,88,Oklahoma City Thunder,94,Box Score,,"18,203",Chesapeake Energy Arena,/boxscores/201311270OKC.html,2014
2013-11-27,8:00p,Denver Nuggets,117,Minnesota Timberwolves,110,Box Score,,"14,244",Target Center,/boxscores/201311270MIN.html,2014
2013-11-27,9:00p,Portland Trail Blazers,106,Phoenix Suns,120,Box Score,,"12,731",US Airways Center,/boxscores/201311270PHO.html,2014
2013-11-27,7:30p,Memphis Grizzlies,100,Boston Celtics,93,Box Score,,"17,319",TD Garden,/boxscores/201311270BOS.html,2014
2013-11-27,7:00p,Philadelphia 76ers,94,Orlando Magic,105,Box Score,,"15,839",Amway Center,/boxscores/201311270ORL.html,2014
2013-11-27,7:00p,Indiana Pacers,99,Charlotte Bobcats,74,Box Score,,"15,170",Time Warner Cable Arena,/boxscores/201311270CHA.html,2014
2013-11-27,8:00p,Washington Wizards,100,Milwaukee Bucks,92,Box Score,OT,"11,584",BMO Harris Bradley Center,/boxscores/201311270MIL.html,2014
2013-11-27,7:30p,Los Angeles Lakers,99,Brooklyn Nets,94,Box Score,,"17,732",Barclays Center,/boxscores/201311270BRK.html,2014
2013-11-27,7:30p,Miami Heat,95,Cleveland Cavaliers,84,Box Score,,"20,562",Quicken Loans Arena,/boxscores/201311270CLE.html,2014
2013-11-29,7:30p,Los Angeles Lakers,106,Detroit Pistons,102,Box Score,,"15,202",The Palace of Auburn Hills,/boxscores/201311290DET.html,2014
2013-11-29,7:00p,Milwaukee Bucks,76,Charlotte Bobcats,92,Box Score,,"15,081",Time Warner Cable Arena,/boxscores/201311290CHA.html,2014
2013-11-29,7:00p,San Antonio Spurs,109,Orlando Magic,91,Box Score,,"15,159",Amway Center,/boxscores/201311290ORL.html,2014
2013-11-29,7:00p,Miami Heat,90,Toronto Raptors,83,Box Score,,"18,290",Air Canada Centre,/boxscores/201311290TOR.html,2014
2013-11-29,7:30p,Dallas Mavericks,87,Atlanta Hawks,88,Box Score,,"15,463",Philips Arena,/boxscores/201311290ATL.html,2014
2013-11-29,7:30p,Cleveland Cavaliers,86,Boston Celtics,103,Box Score,,"17,685",TD Garden,/boxscores/201311290BOS.html,2014
2013-11-29,8:00p,Washington Wizards,73,Indiana Pacers,93,Box Score,,"18,165",Bankers Life Fieldhouse,/boxscores/201311290IND.html,2014
2013-11-29,8:00p,Golden State Warriors,112,Oklahoma City Thunder,113,Box Score,OT,"18,203",Chesapeake Energy Arena,/boxscores/201311290OKC.html,2014
2013-11-29,9:00p,New York Knicks,95,Denver Nuggets,97,Box Score,,"19,155",Pepsi Center,/boxscores/201311290DEN.html,2014
2013-11-29,9:00p,Phoenix Suns,112,Utah Jazz,101,Box Score,,"18,435",EnergySolutions Arena,/boxscores/201311290UTA.html,2014
2013-11-29,10:00p,Los Angeles Clippers,104,Sacramento Kings,98,Box Score,OT,"17,317",Sleep Train Arena,/boxscores/201311290SAC.html,2014
2013-11-29,8:00p,Brooklyn Nets,95,Houston Rockets,114,Box Score,,"18,138",Toyota Center,/boxscores/201311290HOU.html,2014
2013-11-29,8:00p,New Orleans Pelicans,121,Philadelphia 76ers,105,Box Score,,"17,807",Wells Fargo Center,/boxscores/201311290PHI.html,2014
2013-11-30,7:00p,Atlanta Hawks,101,Washington Wizards,108,Box Score,,"14,280",Verizon Center,/boxscores/201311300WAS.html,2014
2013-11-30,7:30p,Chicago Bulls,93,Cleveland Cavaliers,97,Box Score,,"17,296",Quicken Loans Arena,/boxscores/201311300CLE.html,2014
2013-11-30,8:00p,Brooklyn Nets,97,Memphis Grizzlies,88,Box Score,,"17,012",FedEx Forum,/boxscores/201311300MEM.html,2014
2013-11-30,8:30p,Minnesota Timberwolves,112,Dallas Mavericks,106,Box Score,,"20,173",American Airlines Center,/boxscores/201311300DAL.html,2014
2013-11-30,8:30p,Houston Rockets,112,San Antonio Spurs,106,Box Score,,"18,581",AT&T Center,/boxscores/201311300SAS.html,2014
2013-11-30,9:00p,Boston Celtics,85,Milwaukee Bucks,92,Box Score,,"15,471",BMO Harris Bradley Center,/boxscores/201311300MIL.html,2014
2013-11-30,9:00p,Utah Jazz,112,Phoenix Suns,104,Box Score,,"12,957",US Airways Center,/boxscores/201311300PHO.html,2014
2013-12-01,7:30p,New Orleans Pelicans,103,New York Knicks,99,Box Score,,"19,812",Madison Square Garden (IV),/boxscores/201312010NYK.html,2014
2013-12-01,7:00p,Minnesota Timberwolves,103,Oklahoma City Thunder,113,Box Score,,"18,203",Chesapeake Energy Arena,/boxscores/201312010OKC.html,2014
2013-12-01,1:00p,Denver Nuggets,112,Toronto Raptors,98,Box Score,,"16,290",Air Canada Centre,/boxscores/201312010TOR.html,2014
2013-12-01,9:30p,Portland Trail Blazers,114,Los Angeles Lakers,108,Box Score,,"18,997",STAPLES Center,/boxscores/201312010LAL.html,2014
2013-12-01,6:00p,Charlotte Bobcats,98,Miami Heat,99,Box Score,,"19,617",AmericanAirlines Arena,/boxscores/201312010MIA.html,2014
2013-12-01,6:00p,Golden State Warriors,115,Sacramento Kings,113,Box Score,,"15,588",Sleep Train Arena,/boxscores/201312010SAC.html,2014
2013-12-01,3:30p,Indiana Pacers,105,Los Angeles Clippers,100,Box Score,,"19,060",STAPLES Center,/boxscores/201312010LAC.html,2014
2013-12-01,3:30p,Philadelphia 76ers,100,Detroit Pistons,115,Box Score,,"14,107",The Palace of Auburn Hills,/boxscores/201312010DET.html,2014
2013-12-02,7:00p,Orlando Magic,80,Washington Wizards,98,Box Score,,"12,809",Verizon Center,/boxscores/201312020WAS.html,2014
2013-12-02,8:00p,New Orleans Pelicans,131,Chicago Bulls,128,Box Score,3OT,"21,615",United Center,/boxscores/201312020CHI.html,2014
2013-12-02,8:30p,Atlanta Hawks,100,San Antonio Spurs,102,Box Score,,"17,318",AT&T Center,/boxscores/201312020SAS.html,2014
2013-12-02,9:00p,Houston Rockets,103,Utah Jazz,109,Box Score,,"15,801",EnergySolutions Arena,/boxscores/201312020UTA.html,2014
2013-12-02,10:00p,Indiana Pacers,102,Portland Trail Blazers,106,Box Score,,"19,023",Moda Center,/boxscores/201312020POR.html,2014
2013-12-03,10:30p,Toronto Raptors,103,Golden State Warriors,112,Box Score,,"19,596",Oracle Arena,/boxscores/201312030GSW.html,2014
2013-12-03,10:00p,Oklahoma City Thunder,97,Sacramento Kings,95,Box Score,,"15,089",Sleep Train Arena,/boxscores/201312030SAC.html,2014
2013-12-03,8:30p,Charlotte Bobcats,82,Dallas Mavericks,89,Box Score,,"19,612",American Airlines Center,/boxscores/201312030DAL.html,2014
2013-12-03,7:30p,Denver Nuggets,111,Brooklyn Nets,87,Box Score,,"17,732",Barclays Center,/boxscores/201312030BRK.html,2014
2013-12-03,7:30p,Milwaukee Bucks,100,Boston Celtics,108,Box Score,,"16,649",TD Garden,/boxscores/201312030BOS.html,2014
2013-12-03,7:00p,Orlando Magic,125,Philadelphia 76ers,126,Box Score,2OT,"10,061",Wells Fargo Center,/boxscores/201312030PHI.html,2014
2013-12-03,8:00p,Phoenix Suns,91,Memphis Grizzlies,110,Box Score,,"15,069",FedEx Forum,/boxscores/201312030MEM.html,2014
2013-12-03,7:30p,Detroit Pistons,107,Miami Heat,97,Box Score,,"19,741",AmericanAirlines Arena,/boxscores/201312030MIA.html,2014
2013-12-04,7:00p,Denver Nuggets,88,Cleveland Cavaliers,98,Box Score,,"14,642",Quicken Loans Arena,/boxscores/201312040CLE.html,2014
2013-12-04,7:30p,Los Angeles Clippers,97,Atlanta Hawks,107,Box Score,,"12,020",Philips Arena,/boxscores/201312040ATL.html,2014
2013-12-04,8:00p,Phoenix Suns,97,Houston Rockets,88,Box Score,,"18,151",Toyota Center,/boxscores/201312040HOU.html,2014
2013-12-04,8:00p,Detroit Pistons,105,Milwaukee Bucks,98,Box Score,,"12,835",BMO Harris Bradley Center,/boxscores/201312040MIL.html,2014
2013-12-04,8:00p,Dallas Mavericks,100,New Orleans Pelicans,97,Box Score,,"14,524",Smoothie King Center,/boxscores/201312040NOP.html,2014
2013-12-04,9:00p,Indiana Pacers,95,Utah Jazz,86,Box Score,,"15,519",EnergySolutions Arena,/boxscores/201312040UTA.html,2014
2013-12-04,10:00p,Oklahoma City Thunder,104,Portland Trail Blazers,111,Box Score,,"18,950",Moda Center,/boxscores/201312040POR.html,2014
2013-12-05,7:00p,New York Knicks,113,Brooklyn Nets,83,Box Score,,"17,732",Barclays Center,/boxscores/201312050BRK.html,2014
2013-12-05,9:30p,Miami Heat,87,Chicago Bulls,107,Box Score,,"22,125",United Center,/boxscores/201312050CHI.html,2014
2013-12-05,8:00p,Los Angeles Clippers,101,Memphis Grizzlies,81,Box Score,,"15,112",FedEx Forum,/boxscores/201312050MEM.html,2014
2013-12-06,7:00p,Philadelphia 76ers,88,Charlotte Bobcats,105,Box Score,,"14,088",Time Warner Cable Arena,/boxscores/201312060CHA.html,2014
2013-12-06,7:00p,Milwaukee Bucks,109,Washington Wizards,105,Box Score,OT,"18,194",Verizon Center,/boxscores/201312060WAS.html,2014
2013-12-06,7:30p,Cleveland Cavaliers,89,Atlanta Hawks,108,Box Score,,"13,282",Philips Arena,/boxscores/201312060ATL.html,2014
2013-12-06,7:30p,Denver Nuggets,98,Boston Celtics,106,Box Score,,"17,263",TD Garden,/boxscores/201312060BOS.html,2014
2013-12-06,7:30p,Orlando Magic,83,New York Knicks,121,Box Score,,"19,812",Madison Square Garden (IV),/boxscores/201312060NYK.html,2014
2013-12-06,8:00p,Golden State Warriors,83,Houston Rockets,105,Box Score,,"18,145",Toyota Center,/boxscores/201312060HOU.html,2014
2013-12-06,8:00p,Oklahoma City Thunder,109,New Orleans Pelicans,95,Box Score,,"17,694",Smoothie King Center,/boxscores/201312060NOP.html,2014
2013-12-06,9:00p,Toronto Raptors,97,Phoenix Suns,106,Box Score,,"12,672",US Airways Center,/boxscores/201312060PHO.html,2014
2013-12-06,10:00p,Utah Jazz,98,Portland Trail Blazers,130,Box Score,,"19,833",Moda Center,/boxscores/201312060POR.html,2014
2013-12-06,10:00p,Los Angeles Lakers,106,Sacramento Kings,100,Box Score,,"17,317",Sleep Train Arena,/boxscores/201312060SAC.html,2014
2013-12-07,10:00p,Dallas Mavericks,108,Portland Trail Blazers,106,Box Score,,"20,142",Moda Center,/boxscores/201312070POR.html,2014
2013-12-07,9:00p,Sacramento Kings,112,Utah Jazz,102,Box Score,OT,"16,500",EnergySolutions Arena,/boxscores/201312070UTA.html,2014
2013-12-07,8:30p,Indiana Pacers,111,San Antonio Spurs,100,Box Score,,"18,581",AT&T Center,/boxscores/201312070SAS.html,2014
2013-12-07,7:00p,Denver Nuggets,103,Philadelphia 76ers,92,Box Score,,"13,113",Wells Fargo Center,/boxscores/201312070PHI.html,2014
2013-12-07,8:00p,Miami Heat,103,Minnesota Timberwolves,82,Box Score,,"19,888",Target Center,/boxscores/201312070MIN.html,2014
2013-12-07,8:00p,Golden State Warriors,108,Memphis Grizzlies,82,Box Score,,"15,088",FedEx Forum,/boxscores/201312070MEM.html,2014
2013-12-07,8:00p,Detroit Pistons,92,Chicago Bulls,75,Box Score,,"21,737",United Center,/boxscores/201312070CHI.html,2014
2013-12-07,7:30p,Los Angeles Clippers,82,Cleveland Cavaliers,88,Box Score,,"16,216",Quicken Loans Arena,/boxscores/201312070CLE.html,2014
2013-12-07,8:30p,Brooklyn Nets,90,Milwaukee Bucks,82,Box Score,,"14,963",BMO Harris Bradley Center,/boxscores/201312070MIL.html,2014
2013-12-08,9:30p,Toronto Raptors,106,Los Angeles Lakers,94,Box Score,,"18,997",STAPLES Center,/boxscores/201312080LAL.html,2014
2013-12-08,12:00p,Boston Celtics,114,New York Knicks,73,Box Score,,"19,812",Madison Square Garden (IV),/boxscores/201312080NYK.html,2014
2013-12-08,7:00p,Orlando Magic,88,Houston Rockets,98,Box Score,,"16,407",Toyota Center,/boxscores/201312080HOU.html,2014
2013-12-08,6:00p,Miami Heat,110,Detroit Pistons,95,Box Score,,"18,034",The Palace of Auburn Hills,/boxscores/201312080DET.html,2014
2013-12-08,7:00p,Indiana Pacers,94,Oklahoma City Thunder,118,Box Score,,"18,203",Chesapeake Energy Arena,/boxscores/201312080OKC.html,2014
2013-12-09,7:00p,Golden State Warriors,111,Charlotte Bobcats,115,Box Score,,"13,129",Time Warner Cable Arena,/boxscores/201312090CHA.html,2014
2013-12-09,7:00p,Los Angeles Clippers,94,Philadelphia 76ers,83,Box Score,,"12,355",Wells Fargo Center,/boxscores/201312090PHI.html,2014
2013-12-09,7:00p,Denver Nuggets,75,Washington Wizards,74,Box Score,,"13,293",Verizon Center,/boxscores/201312090WAS.html,2014
2013-12-09,8:00p,Orlando Magic,85,Memphis Grizzlies,94,Box Score,,"13,511",FedEx Forum,/boxscores/201312090MEM.html,2014
2013-12-09,9:00p,Portland Trail Blazers,105,Utah Jazz,94,Box Score,,"17,555",EnergySolutions Arena,/boxscores/201312090UTA.html,2014
2013-12-09,10:00p,Dallas Mavericks,97,Sacramento Kings,112,Box Score,,"15,329",Sleep Train Arena,/boxscores/201312090SAC.html,2014
2013-12-10,10:30p,Phoenix Suns,114,Los Angeles Lakers,108,Box Score,,"18,997",STAPLES Center,/boxscores/201312100LAL.html,2014
2013-12-10,8:00p,Milwaukee Bucks,78,Chicago Bulls,74,Box Score,,"21,303",United Center,/boxscores/201312100CHI.html,2014
2013-12-10,7:30p,Minnesota Timberwolves,121,Detroit Pistons,94,Box Score,,"11,251",The Palace of Auburn Hills,/boxscores/201312100DET.html,2014
2013-12-10,7:00p,San Antonio Spurs,116,Toronto Raptors,103,Box Score,,"17,702",Air Canada Centre,/boxscores/201312100TOR.html,2014
2013-12-10,7:30p,Oklahoma City Thunder,101,Atlanta Hawks,92,Box Score,,"12,503",Philips Arena,/boxscores/201312100ATL.html,2014
2013-12-10,7:00p,Miami Heat,84,Indiana Pacers,90,Box Score,,"18,165",Bankers Life Fieldhouse,/boxscores/201312100IND.html,2014
2013-12-10,7:00p,New York Knicks,94,Cleveland Cavaliers,109,Box Score,,"14,580",Quicken Loans Arena,/boxscores/201312100CLE.html,2014
2013-12-10,7:30p,Boston Celtics,96,Brooklyn Nets,104,Box Score,,"15,738",Barclays Center,/boxscores/201312100BRK.html,2014
2013-12-11,10:30p,Dallas Mavericks,93,Golden State Warriors,95,Box Score,,"19,596",Oracle Arena,/boxscores/201312110GSW.html,2014
2013-12-11,10:00p,Utah Jazz,122,Sacramento Kings,101,Box Score,,"15,198",Sleep Train Arena,/boxscores/201312110SAC.html,2014
2013-12-11,8:00p,Detroit Pistons,106,New Orleans Pelicans,111,Box Score,OT,"14,517",Smoothie King Center,/boxscores/201312110NOP.html,2014
2013-12-11,8:00p,Chicago Bulls,78,New York Knicks,83,Box Score,,"19,812",Madison Square Garden (IV),/boxscores/201312110NYK.html,2014
2013-12-11,8:00p,San Antonio Spurs,109,Milwaukee Bucks,77,Box Score,,"11,087",BMO Harris Bradley Center,/boxscores/201312110MIL.html,2014
2013-12-11,8:00p,Oklahoma City Thunder,116,Memphis Grizzlies,100,Box Score,,"16,345",FedEx Forum,/boxscores/201312110MEM.html,2014
2013-12-11,7:30p,Los Angeles Clippers,96,Boston Celtics,88,Box Score,,"17,587",TD Garden,/boxscores/201312110BOS.html,2014
2013-12-11,7:00p,Orlando Magic,92,Charlotte Bobcats,83,Box Score,,"11,377",Time Warner Cable Arena,/boxscores/201312110CHA.html,2014
2013-12-11,8:00p,Philadelphia 76ers,99,Minnesota Timberwolves,106,Box Score,,"13,450",Target Center,/boxscores/201312110MIN.html,2014
2013-12-12,8:00p,Los Angeles Clippers,93,Brooklyn Nets,102,Box Score,,"15,563",Barclays Center,/boxscores/201312120BRK.html,2014
2013-12-12,10:30p,Houston Rockets,104,Portland Trail Blazers,111,Box Score,,"19,997",Moda Center,/boxscores/201312120POR.html,2014
2013-12-13,10:30p,Houston Rockets,116,Golden State Warriors,112,Box Score,,"19,596",Oracle Arena,/boxscores/201312130GSW.html,2014
2013-12-13,9:00p,Sacramento Kings,107,Phoenix Suns,116,Box Score,,"14,128",US Airways Center,/boxscores/201312130PHO.html,2014
2013-12-13,9:00p,Utah Jazz,103,Denver Nuggets,93,Box Score,,"15,616",Pepsi Center,/boxscores/201312130DEN.html,2014
2013-12-13,8:30p,Minnesota Timberwolves,110,San Antonio Spurs,117,Box Score,,"18,581",AT&T Center,/boxscores/201312130SAS.html,2014
2013-12-13,8:30p,Chicago Bulls,91,Milwaukee Bucks,90,Box Score,,"15,219",BMO Harris Bradley Center,/boxscores/201312130MIL.html,2014
2013-12-13,8:00p,Memphis Grizzlies,98,New Orleans Pelicans,104,Box Score,,"15,516",Smoothie King Center,/boxscores/201312130NOP.html,2014
2013-12-13,7:30p,Brooklyn Nets,99,Detroit Pistons,103,Box Score,,"15,159",The Palace of Auburn Hills,/boxscores/201312130DET.html,2014
2013-12-13,7:30p,New York Knicks,86,Boston Celtics,90,Box Score,,"17,479",TD Garden,/boxscores/201312130BOS.html,2014
2013-12-13,7:30p,Washington Wizards,99,Atlanta Hawks,101,Box Score,OT,"11,251",Philips Arena,/boxscores/201312130ATL.html,2014
2013-12-13,7:00p,Philadelphia 76ers,100,Toronto Raptors,108,Box Score,,"17,133",Air Canada Centre,/boxscores/201312130TOR.html,2014
2013-12-13,7:00p,Cleveland Cavaliers,109,Orlando Magic,100,Box Score,,"16,119",Amway Center,/boxscores/201312130ORL.html,2014
2013-12-13,7:00p,Charlotte Bobcats,94,Indiana Pacers,99,Box Score,,"18,165",Bankers Life Fieldhouse,/boxscores/201312130IND.html,2014
2013-12-13,8:00p,Los Angeles Lakers,97,Oklahoma City Thunder,122,Box Score,,"18,203",Chesapeake Energy Arena,/boxscores/201312130OKC.html,2014
2013-12-14,8:30p,Milwaukee Bucks,93,Dallas Mavericks,106,Box Score,,"19,973",American Airlines Center,/boxscores/201312140DAL.html,2014
2013-12-14,9:00p,San Antonio Spurs,100,Utah Jazz,84,Box Score,,"19,330",EnergySolutions Arena,/boxscores/201312140UTA.html,2014
2013-12-14,8:00p,Portland Trail Blazers,139,Philadelphia 76ers,105,Box Score,,"10,189",Wells Fargo Center,/boxscores/201312140PHI.html,2014
2013-12-14,7:00p,Los Angeles Clippers,113,Washington Wizards,97,Box Score,,"16,509",Verizon Center,/boxscores/201312140WAS.html,2014
